"Id","LotFrontage","LotArea","LotShape","OverallQual","OverallCond","YearBuilt","YearRemodAdd","MasVnrArea","ExterQual","ExterCond","BsmtQual","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtUnfSF","HeatingQC","Electrical","X1stFlrSF","X2ndFlrSF","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenQual","TotRmsAbvGrd","Fireplaces","FireplaceQu","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","Fence","MoSold","YrSold","SalePrice","LotFrontage_2","LotArea_2","LotShape_2","OverallQual_2","OverallCond_2","YearBuilt_2","YearRemodAdd_2","MasVnrArea_2","ExterQual_2","ExterCond_2","BsmtQual_2","BsmtExposure_2","BsmtFinType1_2","BsmtFinSF1_2","BsmtUnfSF_2","TotalBsmtSF_2","HeatingQC_2","Electrical_2","X1stFlrSF_2","X2ndFlrSF_2","GrLivArea_2","BsmtFullBath_2","BsmtHalfBath_2","FullBath_2","HalfBath_2","BedroomAbvGr_2","KitchenQual_2","TotRmsAbvGrd_2","Fireplaces_2","FireplaceQu_2","GarageFinish_2","GarageCars_2","GarageArea_2","GarageQual_2","GarageCond_2","PavedDrive_2","WoodDeckSF_2","OpenPorchSF_2","Fence_2","MoSold_2","YrSold_2","LotFrontage_3","LotArea_3","LotShape_3","OverallQual_3","OverallCond_3","YearBuilt_3","YearRemodAdd_3","MasVnrArea_3","ExterQual_3","ExterCond_3","BsmtQual_3","BsmtExposure_3","BsmtFinType1_3","BsmtFinSF1_3","BsmtUnfSF_3","TotalBsmtSF_3","HeatingQC_3","Electrical_3","X1stFlrSF_3","X2ndFlrSF_3","GrLivArea_3","BsmtFullBath_3","FullBath_3","BedroomAbvGr_3","KitchenQual_3","TotRmsAbvGrd_3","Fireplaces_3","FireplaceQu_3","GarageFinish_3","GarageCars_3","GarageArea_3","GarageQual_3","GarageCond_3","WoodDeckSF_3","OpenPorchSF_3","Fence_3","MoSold_3","LotFrontage_log","LotArea_log","OverallQual_log","OverallCond_log","MasVnrArea_log","ExterCond_log","BsmtQual_log","BsmtExposure_log","BsmtFinType1_log","BsmtFinSF1_log","BsmtUnfSF_log","TotalBsmtSF_log","HeatingQC_log","Electrical_log","X1stFlrSF_log","X2ndFlrSF_log","GrLivArea_log","BedroomAbvGr_log","TotRmsAbvGrd_log","FireplaceQu_log","GarageArea_log","GarageQual_log","GarageCond_log","WoodDeckSF_log","OpenPorchSF_log","Fence_log","MoSold_log","MSSubClass_20","MSSubClass_60","MSSubClass_50","MSSubClass_120","MSZoning_RL","MSZoning_RM","Alley_NoAcc","LandContour_Lvl","LotConfig_Inside","LotConfig_Corner","LotConfig_CulDSac","Neighborhood_NAmes","Neighborhood_CollgCr","Neighborhood_OldTown","Neighborhood_Edwards","Neighborhood_Somerst","Neighborhood_Gilbert","Neighborhood_NridgHt","Neighborhood_Sawyer","Neighborhood_NWAmes","Condition1_Norm","Condition1_Feedr","BldgType_1Fam","BldgType_TwnhsE","HouseStyle_1Story","HouseStyle_2Story","HouseStyle_1.5Fin","RoofStyle_Gable","RoofStyle_Hip","Exterior1st_VinylSd","Exterior1st_HdBoard","Exterior1st_MetalSd","Exterior1st_Wd.Sdng","Exterior1st_Plywood","Exterior2nd_VinylSd","Exterior2nd_MetalSd","Exterior2nd_HdBoard","Exterior2nd_Wd.Sdng","Exterior2nd_Plywood","MasVnrType_None","MasVnrType_BrkFace","MasVnrType_Stone","Foundation_PConc","Foundation_CBlock","Foundation_BrkTil","CentralAir_Y","GarageType_Attchd","GarageType_Detchd","GarageType_BuiltIn","SaleType_WD","SaleType_New","SaleCondition_Normal","SaleCondition_Partial","SaleCondition_Abnorml","LotFrontage_missing_No"
11,70,11200,1,5,5,1965,1965,0,3,3,3,4,4,906,134,1,1,1040,0,1,0,1,0,3,3,5,0,6,3,1,384,3,3,1,0,0,4,2,2008,129500,4900,125440000,1,25,25,3861225,3861225,0,9,9,9,16,16,820836,17956,1081600,1,1,1081600,0,1081600,1,0,1,0,9,9,25,0,36,9,1,147456,9,9,1,0,0,16,4,4032064,343000,1.404928e+12,1,125,125,7587307125,7587307125,0,27,27,27,64,64,743677416,2406104,1124864000,1,1,1124864000,0,1124864000,1,1,27,27,125,0,216,27,1,56623104,27,27,0,0,64,8,4.26267987704132,9.32375833901174,1.79175946922805,1.79175946922805,0,1.38629436111989,1.38629436111989,1.6094379124341,1.6094379124341,6.81014245011514,4.90527477843843,6.94793706861497,0.693147180559945,0.693147180559945,6.94793706861497,0,6.94793706861497,1.38629436111989,1.79175946922805,1.94591014905531,5.95324333428778,1.38629436111989,1.38629436111989,0,0,1.6094379124341,1.09861228866811,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1
12,85,11924,2,9,5,2005,2006,286,1,3,1,4,1,998,177,1,1,1182,1142,1,0,3,0,4,1,11,2,2,1,3,736,3,3,1,147,21,4,7,2006,345000,7225,142181776,4,81,25,4020025,4024036,81796,1,9,1,16,1,996004,31329,1380625,1,1,1397124,1304164,5400976,1,0,9,0,16,1,121,4,4,1,9,541696,9,9,1,21609,441,16,49,4024036,614125,1695375497024,8,729,125,8060150125,8072216216,23393656,1,27,1,64,1,994011992,5545233,1622234375,1,1,1651400568,1489355288,12551868224,1,27,64,1,1331,8,8,1,27,398688256,27,27,3176523,9261,64,343,4.45434729625351,9.38639231575654,2.30258509299405,1.79175946922805,5.65948221575962,1.38629436111989,0.693147180559945,1.6094379124341,0.693147180559945,6.90675477864855,5.18178355029209,7.06987412845857,0.693147180559945,0.693147180559945,7.07580886397839,7.04141166379481,7.75147531802146,1.6094379124341,2.484906649788,1.09861228866811,6.60258789218934,1.38629436111989,1.38629436111989,4.99721227376411,3.09104245335832,1.6094379124341,2.07944154167984,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1
13,70.0475,12968,3,5,6,1962,1962,0,3,3,3,4,2,737,175,3,1,912,0,1,0,1,0,2,3,4,0,6,3,1,352,3,3,1,140,0,4,9,2008,144000,4906.65225625,168169024,9,25,36,3849444,3849444,0,9,9,9,16,4,543169,30625,831744,9,1,831744,0,831744,1,0,1,0,4,9,16,0,36,9,1,123904,9,9,1,19600,0,16,81,4032064,343698.723919672,2180815903232,27,125,216,7552609128,7552609128,0,27,27,27,64,8,400315553,5359375,758550528,27,1,758550528,0,758550528,1,1,8,27,64,0,216,27,1,43614208,27,27,2744000,0,64,729,4.26334866743566,9.47031717333574,1.79175946922805,1.94591014905531,0,1.38629436111989,1.38629436111989,1.6094379124341,1.09861228866811,6.60394382460047,5.17048399503815,6.81673588059497,1.38629436111989,0.693147180559945,6.81673588059497,0,6.81673588059497,1.09861228866811,1.6094379124341,1.94591014905531,5.8664680569333,1.38629436111989,1.38629436111989,4.94875989037817,0,1.6094379124341,2.30258509299405,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
14,91,10652,2,7,5,2006,2007,306,2,3,2,2,6,0,1494,1,1,1494,0,0,0,2,0,3,2,7,1,2,2,3,840,3,3,1,160,33,4,8,2007,279500,8281,113465104,4,49,25,4024036,4028049,93636,4,9,4,4,36,0,2232036,2232036,1,1,2232036,0,2232036,0,0,4,0,9,4,49,1,4,4,9,705600,9,9,1,25600,1089,16,64,4028049,753571,1208630287808,8,343,125,8072216216,8084294343,28652616,8,27,8,8,216,0,3334661784,3334661784,1,1,3334661784,0,3334661784,0,8,27,8,343,1,8,8,27,592704000,27,27,4096000,35937,64,512,4.52178857704904,9.2735968216112,2.07944154167984,1.79175946922805,5.7268477475872,1.38629436111989,1.09861228866811,1.09861228866811,1.94591014905531,0,7.30988148582479,7.30988148582479,0.693147180559945,0.693147180559945,7.30988148582479,0,7.30988148582479,1.38629436111989,2.07944154167984,1.09861228866811,6.73459165997295,1.38629436111989,1.38629436111989,5.08140436498446,3.52636052461616,1.6094379124341,2.19722457733622,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1
15,70.0475,10920,2,6,5,1960,1960,212,3,3,3,4,3,733,520,3,1,1253,0,1,0,1,1,2,3,5,1,4,2,1,352,3,3,1,0,213,3,5,2008,157000,4906.65225625,119246400,4,36,25,3841600,3841600,44944,9,9,9,16,9,537289,270400,1570009,9,1,1570009,0,1570009,1,0,1,1,4,9,25,1,16,4,1,123904,9,9,1,0,45369,9,25,4032064,343698.723919672,1302170688000,8,216,125,7529536000,7529536000,9528128,27,27,27,64,27,393832837,140608000,1967221277,27,1,1967221277,0,1967221277,1,1,8,27,125,1,64,8,1,43614208,27,27,0,9663597,27,125,4.26334866743566,9.29844282019773,1.94591014905531,1.79175946922805,5.36129216570943,1.38629436111989,1.38629436111989,1.6094379124341,1.38629436111989,6.59850902861452,6.25575004175337,7.13409372119287,1.38629436111989,0.693147180559945,7.13409372119287,0,7.13409372119287,1.09861228866811,1.79175946922805,1.6094379124341,5.8664680569333,1.38629436111989,1.38629436111989,0,5.36597601502185,1.38629436111989,1.79175946922805,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0
16,51,6120,1,7,8,1929,2001,0,3,3,3,4,6,0,832,1,2,854,0,0,0,1,0,2,3,5,0,6,3,2,576,3,3,1,48,112,1,7,2007,132000,2601,37454400,1,49,64,3721041,4004001,0,9,9,9,16,36,0,692224,692224,1,4,729316,0,729316,0,0,1,0,4,9,25,0,36,9,4,331776,9,9,1,2304,12544,1,49,4028049,132651,229220928000,1,343,512,7177888089,8012006001,0,27,27,27,64,216,0,575930368,575930368,1,8,622835864,0,622835864,0,1,8,27,125,0,216,27,8,191102976,27,27,110592,1404928,1,343,3.95124371858143,8.71948076085107,2.07944154167984,2.19722457733622,0,1.38629436111989,1.38629436111989,1.6094379124341,1.94591014905531,0,6.72503364216684,6.72503364216684,0.693147180559945,1.09861228866811,6.75110146893676,0,6.75110146893676,1.09861228866811,1.79175946922805,1.94591014905531,6.3578422665081,1.38629436111989,1.38629436111989,3.89182029811063,4.72738781871234,0.693147180559945,2.07944154167984,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1
17,70.0475,11241,2,6,7,1970,1970,180,3,3,3,4,2,578,426,1,1,1004,0,1,0,1,0,2,3,5,1,3,1,2,480,3,3,1,0,0,4,3,2010,149000,4906.65225625,126360081,4,36,49,3880900,3880900,32400,9,9,9,16,4,334084,181476,1008016,1,1,1008016,0,1008016,1,0,1,0,4,9,25,1,9,1,4,230400,9,9,1,0,0,16,9,4040100,343698.723919672,1420413670521,8,216,343,7645373000,7645373000,5832000,27,27,27,64,8,193100552,77308776,1012048064,1,1,1012048064,0,1012048064,1,1,8,27,125,1,27,1,8,110592000,27,27,0,0,64,27,4.26334866743566,9.32741204356202,1.94591014905531,2.07944154167984,5.19849703126583,1.38629436111989,1.38629436111989,1.6094379124341,1.09861228866811,6.361302477573,6.05678401322862,6.91274282049318,0.693147180559945,0.693147180559945,6.91274282049318,0,6.91274282049318,1.09861228866811,1.79175946922805,1.38629436111989,6.17586727010576,1.38629436111989,1.38629436111989,0,0,1.6094379124341,1.38629436111989,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0
18,72,10791,1,4,5,1967,1967,0,3,3,5,5,7,0,0,3,1,1296,0,0,0,2,0,2,3,6,0,6,3,2,516,3,3,1,0,0,4,10,2006,90000,5184,116445681,1,16,25,3869089,3869089,0,9,9,25,25,49,0,0,0,9,1,1679616,0,1679616,0,0,4,0,4,9,36,0,36,9,4,266256,9,9,1,0,0,16,100,4024036,373248,1256565343671,1,64,125,7610498063,7610498063,0,27,27,125,125,343,0,0,0,27,1,2176782336,0,2176782336,0,8,8,27,216,0,216,27,8,137388096,27,27,0,0,64,1000,4.29045944114839,9.28656039788759,1.6094379124341,1.79175946922805,0,1.38629436111989,1.79175946922805,1.79175946922805,2.07944154167984,0,0,0,1.38629436111989,0.693147180559945,7.16780918431644,0,7.16780918431644,1.09861228866811,1.94591014905531,1.94591014905531,6.24804287450843,1.38629436111989,1.38629436111989,0,0,1.6094379124341,2.39789527279837,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
19,66,13695,1,5,5,2004,2004,0,3,3,3,4,1,646,468,1,1,1114,0,1,0,1,1,3,2,6,0,6,3,2,576,3,3,1,0,102,4,6,2008,159000,4356,187553025,1,25,25,4016016,4016016,0,9,9,9,16,1,417316,219024,1240996,1,1,1240996,0,1240996,1,0,1,1,9,4,36,0,36,9,4,331776,9,9,1,0,10404,16,36,4032064,287496,2568538677375,1,125,125,8048096064,8048096064,0,27,27,27,64,1,269586136,102503232,1382469544,1,1,1382469544,0,1382469544,1,1,27,8,216,0,216,27,8,191102976,27,27,0,1061208,64,216,4.20469261939097,9.52485909838152,1.79175946922805,1.79175946922805,0,1.38629436111989,1.38629436111989,1.6094379124341,0.693147180559945,6.4723462945009,6.15060276844628,7.01660968389422,0.693147180559945,0.693147180559945,7.01660968389422,0,7.01660968389422,1.38629436111989,1.94591014905531,1.94591014905531,6.3578422665081,1.38629436111989,1.38629436111989,0,4.63472898822964,1.6094379124341,1.94591014905531,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1
20,70,7560,1,5,6,1958,1965,0,3,3,3,4,5,504,525,3,1,1339,0,0,0,1,0,3,3,6,0,6,3,1,294,3,3,1,0,0,2,5,2009,139000,4900,57153600,1,25,36,3833764,3861225,0,9,9,9,16,25,254016,275625,1058841,9,1,1792921,0,1792921,0,0,1,0,9,9,36,0,36,9,1,86436,9,9,1,0,0,4,25,4036081,343000,432081216000,1,125,216,7506509912,7587307125,0,27,27,27,64,125,128024064,144703125,1089547389,27,1,2400721219,0,2400721219,0,1,27,27,216,0,216,27,1,25412184,27,27,0,0,8,125,4.26267987704132,8.93075873555827,1.79175946922805,1.94591014905531,0,1.38629436111989,1.38629436111989,1.6094379124341,1.79175946922805,6.22455842927536,6.26530121273771,6.93731408122368,1.38629436111989,0.693147180559945,7.20042489294496,0,7.20042489294496,1.38629436111989,1.94591014905531,1.94591014905531,5.68697535633982,1.38629436111989,1.38629436111989,0,0,1.09861228866811,1.79175946922805,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1
21,101,14215,2,8,5,2005,2006,380,2,3,1,2,6,0,1158,1,1,1158,1218,0,0,3,1,4,2,9,1,2,2,3,853,3,3,1,240,154,4,11,2006,325300,10201,202066225,4,64,25,4020025,4024036,144400,4,9,1,4,36,0,1340964,1340964,1,1,1340964,1483524,5645376,0,0,9,1,16,4,81,1,4,4,9,727609,9,9,1,57600,23716,16,121,4024036,1030301,2872371388375,8,512,125,8060150125,8072216216,54872000,8,27,1,8,216,0,1552836312,1552836312,1,1,1552836312,1806932232,13413413376,0,27,64,8,729,1,8,8,27,620650477,27,27,13824000,3652264,64,1331,4.62497281328427,9.56212336983449,2.19722457733622,1.79175946922805,5.9427993751267,1.38629436111989,0.693147180559945,1.09861228866811,1.94591014905531,0,7.05531284333975,7.05531284333975,0.693147180559945,0.693147180559945,7.05531284333975,7.10578612948127,7.77359446736019,1.6094379124341,2.30258509299405,1.09861228866811,6.74993119378857,1.38629436111989,1.38629436111989,5.48479693349065,5.04342511691925,1.6094379124341,2.484906649788,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1
22,57,7449,1,7,7,1930,1950,0,3,3,3,4,6,0,637,1,3,1108,0,0,0,1,0,3,2,6,1,2,3,1,280,3,3,3,0,0,1,6,2007,139400,3249,55487601,1,49,49,3724900,3802500,0,9,9,9,16,36,0,405769,405769,1,9,1227664,0,1227664,0,0,1,0,9,4,36,1,4,9,1,78400,9,9,9,0,0,1,36,4028049,185193,413327139849,1,343,343,7189057000,7414875000,0,27,27,27,64,216,0,258474853,258474853,1,27,1360251712,0,1360251712,0,1,27,8,216,1,8,27,1,21952000,27,27,0,0,1,216,4.06044301054642,8.9159693113736,2.07944154167984,2.07944154167984,0,1.38629436111989,1.38629436111989,1.6094379124341,1.94591014905531,0,6.45833828334479,6.45833828334479,0.693147180559945,1.38629436111989,7.01121398735037,0,7.01121398735037,1.38629436111989,1.94591014905531,1.09861228866811,5.63835466933375,1.38629436111989,1.38629436111989,0,0,0.693147180559945,1.94591014905531,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1
23,75,9742,1,8,5,2002,2002,281,2,3,2,4,6,0,1777,1,1,1795,0,0,0,2,0,3,2,7,1,2,2,2,534,3,3,1,171,159,4,9,2008,230000,5625,94906564,1,64,25,4008004,4008004,78961,4,9,4,16,36,0,3157729,3157729,1,1,3222025,0,3222025,0,0,4,0,9,4,49,1,4,4,4,285156,9,9,1,29241,25281,16,81,4032064,421875,924579746488,1,512,125,8024024008,8024024008,22188041,8,27,8,64,216,0,5611284433,5611284433,1,1,5783534875,0,5783534875,0,8,27,8,343,1,8,8,8,152273304,27,27,5000211,4019679,64,729,4.33073334028633,9.18430435742534,2.19722457733622,1.79175946922805,5.64190707093811,1.38629436111989,1.09861228866811,1.6094379124341,1.94591014905531,0,7.48324441607385,7.48324441607385,0.693147180559945,0.693147180559945,7.49331724886215,0,7.49331724886215,1.38629436111989,2.07944154167984,1.09861228866811,6.28226674689601,1.38629436111989,1.38629436111989,5.14749447681345,5.07517381523383,1.6094379124341,2.30258509299405,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1
24,44,4224,1,5,7,1976,1976,0,3,3,2,4,1,840,200,3,1,1060,0,1,0,1,0,3,3,6,1,3,3,2,572,3,3,1,100,110,4,6,2007,129900,1936,17842176,1,25,49,3904576,3904576,0,9,9,4,16,1,705600,40000,1081600,9,1,1123600,0,1123600,1,0,1,0,9,9,36,1,9,9,4,327184,9,9,1,10000,12100,16,36,4028049,85184,75365351424,1,125,343,7715442176,7715442176,0,27,27,8,64,1,592704000,8e+06,1124864000,27,1,1191016000,0,1191016000,1,1,27,27,216,1,27,27,8,187149248,27,27,1e+06,1331000,64,216,3.80666248977032,8.34877453979127,1.79175946922805,2.07944154167984,0,1.38629436111989,1.09861228866811,1.6094379124341,0.693147180559945,6.73459165997295,5.30330490805908,6.94793706861497,1.38629436111989,0.693147180559945,6.96696713861398,0,6.96696713861398,1.38629436111989,1.94591014905531,1.38629436111989,6.35088571671474,1.38629436111989,1.38629436111989,4.61512051684126,4.70953020131233,1.6094379124341,1.94591014905531,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1
25,70.0475,8246,2,5,8,1968,2001,0,3,2,3,3,4,188,204,1,1,1060,0,1,0,1,0,3,2,6,1,3,3,1,270,3,3,1,406,90,2,5,2010,154000,4906.65225625,67996516,4,25,64,3873024,4004001,0,9,4,9,9,16,35344,41616,1123600,1,1,1123600,0,1123600,1,0,1,0,9,4,36,1,9,9,1,72900,9,9,1,164836,8100,4,25,4040100,343698.723919672,560699270936,8,125,512,7622111232,8012006001,0,27,8,27,27,64,6644672,8489664,1191016000,1,1,1191016000,0,1191016000,1,1,27,8,216,1,27,27,1,19683000,27,27,66923416,729000,8,125,4.26334866743566,9.01760477683336,1.79175946922805,2.19722457733622,0,1.09861228866811,1.38629436111989,1.38629436111989,1.6094379124341,5.24174701505964,5.32300997913841,6.96696713861398,0.693147180559945,0.693147180559945,6.96696713861398,0,6.96696713861398,1.38629436111989,1.94591014905531,1.38629436111989,5.6021188208797,1.38629436111989,1.38629436111989,6.00881318544259,4.51085950651685,1.09861228866811,1.79175946922805,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0
26,110,14230,1,8,5,2007,2007,640,2,3,2,4,6,0,1566,1,1,1600,0,0,0,2,0,3,2,7,1,2,2,3,890,3,3,1,0,56,4,7,2009,256300,12100,202492900,1,64,25,4028049,4028049,409600,4,9,4,16,36,0,2452356,2452356,1,1,2560000,0,2560000,0,0,4,0,9,4,49,1,4,4,9,792100,9,9,1,0,3136,16,49,4036081,1331000,2881473967000,1,512,125,8084294343,8084294343,262144000,8,27,8,64,216,0,3840389496,3840389496,1,1,4.096e+09,0,4.096e+09,0,8,27,8,343,1,8,8,27,704969000,27,27,0,175616,64,343,4.70953020131233,9.56317796268366,2.19722457733622,1.79175946922805,6.46302945692067,1.38629436111989,1.09861228866811,1.6094379124341,1.94591014905531,0,7.35691824235602,7.35691824235602,0.693147180559945,0.693147180559945,7.37838371299671,0,7.37838371299671,1.38629436111989,2.07944154167984,1.09861228866811,6.79234442747081,1.38629436111989,1.38629436111989,0,4.04305126783455,1.6094379124341,2.07944154167984,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1
27,60,7200,1,5,7,1951,2000,0,3,3,3,3,3,234,180,3,1,900,0,0,1,1,0,3,2,5,0,6,3,2,576,3,3,1,222,32,4,5,2010,134800,3600,51840000,1,25,49,3806401,4e+06,0,9,9,9,9,9,54756,32400,810000,9,1,810000,0,810000,0,1,1,0,9,4,25,0,36,9,4,331776,9,9,1,49284,1024,16,25,4040100,216000,3.73248e+11,1,125,343,7426288351,8e+09,0,27,27,27,27,27,12812904,5832000,7.29e+08,27,1,7.29e+08,0,7.29e+08,0,1,27,8,125,0,216,27,8,191102976,27,27,10941048,32768,64,125,4.11087386417331,8.88197518424887,1.79175946922805,2.07944154167984,0,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,5.45958551414416,5.19849703126583,6.80350525760834,1.38629436111989,0.693147180559945,6.80350525760834,0,6.80350525760834,1.38629436111989,1.79175946922805,1.94591014905531,6.3578422665081,1.38629436111989,1.38629436111989,5.40717177146012,3.49650756146648,1.6094379124341,1.79175946922805,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1
28,98,11478,1,8,5,2007,2008,200,2,3,1,4,1,1218,486,1,1,1704,0,1,0,2,0,3,2,7,1,2,2,3,772,3,3,1,0,50,4,5,2010,306000,9604,131744484,1,64,25,4028049,4032064,40000,4,9,1,16,1,1483524,236196,2903616,1,1,2903616,0,2903616,1,0,4,0,9,4,49,1,4,4,9,595984,9,9,1,0,2500,16,25,4040100,941192,1512163187352,1,512,125,8084294343,8096384512,8e+06,8,27,1,64,1,1806932232,114791256,4947761664,1,1,4947761664,0,4947761664,1,8,27,8,343,1,8,8,27,460099648,27,27,0,125000,64,125,4.59511985013459,9.3482745580655,2.19722457733622,1.79175946922805,5.30330490805908,1.38629436111989,0.693147180559945,1.6094379124341,0.693147180559945,7.10578612948127,6.18826412308259,7.44132038971762,0.693147180559945,0.693147180559945,7.44132038971762,0,7.44132038971762,1.38629436111989,2.07944154167984,1.09861228866811,6.65027904858742,1.38629436111989,1.38629436111989,0,3.93182563272433,1.6094379124341,1.79175946922805,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1
29,47,16321,2,5,6,1957,1997,0,3,3,3,1,3,1277,207,3,1,1600,0,1,0,1,0,2,3,6,2,2,2,1,319,3,3,1,288,258,4,12,2006,207500,2209,266375041,4,25,36,3829849,3988009,0,9,9,9,1,9,1630729,42849,2202256,9,1,2560000,0,2560000,1,0,1,0,4,9,36,4,4,4,1,101761,9,9,1,82944,66564,16,144,4024036,103823,4347507044161,8,125,216,7495014493,7964053973,0,27,27,27,1,27,2082440933,8869743,3268147904,27,1,4.096e+09,0,4.096e+09,1,1,8,27,216,8,8,8,1,32461759,27,27,23887872,17173512,64,1728,3.87120101090789,9.70026917002919,1.79175946922805,1.94591014905531,0,1.38629436111989,1.38629436111989,0.693147180559945,1.38629436111989,7.15305163493748,5.33753807970132,7.3031700512368,1.38629436111989,0.693147180559945,7.37838371299671,0,7.37838371299671,1.09861228866811,1.94591014905531,1.09861228866811,5.76832099579377,1.38629436111989,1.38629436111989,5.66642668811243,5.55682806169954,1.6094379124341,2.56494935746154,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1
30,60,6324,2,4,6,1927,1950,0,3,3,3,4,6,0,520,4,1,520,0,0,0,1,0,1,4,4,0,6,3,1,240,4,3,1,49,0,4,5,2008,68500,3600,39992976,4,16,36,3713329,3802500,0,9,9,9,16,36,0,270400,270400,16,1,270400,0,270400,0,0,1,0,1,16,16,0,36,9,1,57600,16,9,1,2401,0,16,25,4032064,216000,252915580224,8,64,216,7155584983,7414875000,0,27,27,27,64,216,0,140608000,140608000,64,1,140608000,0,140608000,0,1,1,64,64,0,216,27,1,13824000,64,27,117649,0,64,125,4.11087386417331,8.75226531359572,1.6094379124341,1.94591014905531,0,1.38629436111989,1.38629436111989,1.6094379124341,1.94591014905531,0,6.25575004175337,6.25575004175337,1.6094379124341,0.693147180559945,6.25575004175337,0,6.25575004175337,0.693147180559945,1.6094379124341,1.94591014905531,5.48479693349065,1.6094379124341,1.38629436111989,3.91202300542815,0,1.6094379124341,1.79175946922805,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1
